iteration,min_distance_to_curve,discriminative_need_gamma,population_init_gamma,complexity,accuracy
9.0,0.0186165734042756,100.0,1000.0,0.38488245,0.34696007
10.0,0.0136756535870146,100.0,1000.0,0.5321307,0.49636555
11.0,0.0105508336132129,100.0,1000.0,0.56695414,0.53482485
12.0,0.0089050729251338,100.0,1000.0,0.5847111,0.55375195
13.0,0.0080407040554435,100.0,1000.0,0.5970988,0.5669465
14.0,0.0073479760361102,100.0,1000.0,0.6069536,0.5773897
15.0,0.0069401031790676,100.0,1000.0,0.6152468,0.58611727
16.0,0.0064512308825508,100.0,1000.0,0.62244654,0.5936451
17.0,0.0112196193430527,100.0,1000.0,0.62883234,0.6002798
18.0,0.0068133979191075,100.0,1000.0,0.6345854,0.6062269
19.0,0.0066144089841174,100.0,1000.0,0.63983727,0.6116295
20.0,0.0116855952533779,100.0,1000.0,0.64468,0.61659336
21.0,0.0126858965941501,100.0,1000.0,0.64918613,0.62119436
22.0,0.0074979968247291,100.0,1000.0,0.65340805,0.625494
23.0,0.0049077856225977,100.0,1000.0,0.6573911,0.629539
24.0,0.0049342840507079,100.0,1000.0,0.6611676,0.6333661
25.0,0.0046000648803484,100.0,1000.0,0.6647649,0.63700676
26.0,0.0068691807706728,100.0,1000.0,0.66820717,0.64048386
27.0,0.0098363746488389,100.0,1000.0,0.6715121,0.64381695
28.0,0.0060939576166637,100.0,1000.0,0.6746955,0.64702463
29.0,0.0042385152707684,100.0,1000.0,0.6777706,0.6501193
30.0,0.0059444956240173,100.0,1000.0,0.680748,0.65311337
31.0,0.0092882767217959,100.0,1000.0,0.68363714,0.6560168
32.0,0.0082902012257019,100.0,1000.0,0.68644667,0.6588378
33.0,0.0052400601383924,100.0,1000.0,0.68918324,0.6615844
34.0,0.0040222433952765,100.0,1000.0,0.69185305,0.6642623
35.0,0.0057245324758743,100.0,1000.0,0.69446087,0.66687775
36.0,0.0086836807454443,100.0,1000.0,0.6970129,0.66943455
37.0,0.0119347043397894,100.0,1000.0,0.6995115,0.67193794
38.0,0.0128123891525936,100.0,1000.0,0.70196104,0.67439175
39.0,0.0095705782415105,100.0,1000.0,0.7043648,0.6767988
40.0,0.0065474535140733,100.0,1000.0,0.7067256,0.679162
41.0,0.0040897957907232,100.0,1000.0,0.7090454,0.6814842
42.0,0.0034693866965528,100.0,1000.0,0.7113271,0.6837673
43.0,0.005269190741766,100.0,1000.0,0.7135725,0.6860142
44.0,0.0079359679976092,100.0,1000.0,0.7157841,0.6882267
45.0,0.0061644586895699,100.0,1000.0,0.7179632,0.69040537
46.0,0.0037827545310092,100.0,1000.0,0.72010994,0.6925535
47.0,0.0030030712661269,100.0,1000.0,0.72222805,0.69467115
48.0,0.004623731605424,100.0,1000.0,0.72431755,0.6967602
49.0,0.0071194335359757,100.0,1000.0,0.7263789,0.698822
50.0,0.0098134335171888,100.0,1000.0,0.72841454,0.70085716
51.0,0.011197735943123,100.0,1000.0,0.7304249,0.70286703
52.0,0.0084941743546012,100.0,1000.0,0.73240995,0.7048526
53.0,0.0059192230913015,100.0,1000.0,0.73437214,0.7068138
54.0,0.003671615758327,100.0,1000.0,0.73631144,0.70875216
55.0,0.002636657925617,100.0,1000.0,0.7382288,0.7106681
56.0,0.0038658305628353,100.0,1000.0,0.7401247,0.71256256
57.0,0.0060800932991677,100.0,1000.0,0.7419987,0.71443605
58.0,0.0045387677203219,100.0,1000.0,0.7438531,0.7162895
59.0,0.0027127517567553,100.0,1000.0,0.7456875,0.7181225
60.0,0.0026379255442404,100.0,1000.0,0.7475023,0.7199373
61.0,0.0025718331601276,100.0,1000.0,0.74929905,0.72173166
62.0,0.004253862733766,100.0,1000.0,0.7510772,0.7235093
63.0,0.0048068340229425,100.0,1000.0,0.7528367,0.7252679
64.0,0.0028286071637767,100.0,1000.0,0.7545781,0.7270088
65.0,0.0022355538853178,100.0,1000.0,0.7563033,0.7287321
66.0,0.0037073012081796,100.0,1000.0,0.7580118,0.7304392
67.0,0.005822029902168,100.0,1000.0,0.75970316,0.7321296
68.0,0.0076783482709426,100.0,1000.0,0.7613783,0.73380375
69.0,0.0054389018595467,100.0,1000.0,0.76303816,0.7354622
70.0,0.0033679866473343,100.0,1000.0,0.7646823,0.7371044
71.0,0.0019798372164111,100.0,1000.0,0.76630974,0.73873186
72.0,0.0026493850946492,100.0,1000.0,0.76792336,0.74034405
73.0,0.0045108725001375,100.0,1000.0,0.7695217,0.741941
74.0,0.006605384235142,100.0,1000.0,0.7711053,0.74352455
75.0,0.0087523702832205,100.0,1000.0,0.7726755,0.74509287
76.0,0.0109076363526269,100.0,1000.0,0.7742305,0.7466469
77.0,0.0093817032951738,100.0,1000.0,0.7757721,0.74818754
78.0,0.0072614742320853,100.0,1000.0,0.7772999,0.7497134
79.0,0.0051907861795417,100.0,1000.0,0.7788143,0.7512269
80.0,0.0032306629165752,100.0,1000.0,0.7803154,0.75272655
81.0,0.0017204978360383,100.0,1000.0,0.78180313,0.75421333
82.0,0.0020690580575054,100.0,1000.0,0.783278,0.75568724
83.0,0.0031788764639686,100.0,1000.0,0.78474,0.75714827
84.0,0.0015762837957172,100.0,1000.0,0.78618956,0.7585969
85.0,0.0017948730568904,100.0,1000.0,0.78762674,0.7600322
86.0,0.0034785775353423,100.0,1000.0,0.78905153,0.7614565
87.0,0.0053770043023507,100.0,1000.0,0.79046345,0.7628689
88.0,0.0055856444885516,100.0,1000.0,0.7918658,0.76426935
89.0,0.0037091067561827,100.0,1000.0,0.7932539,0.7656565
90.0,0.0020155721185744,100.0,1000.0,0.7946315,0.7670331
91.0,0.0013928195504307,100.0,1000.0,0.7959976,0.7683978
92.0,0.0026821019465852,100.0,1000.0,0.79735136,0.7697506
93.0,0.0044339831474708,100.0,1000.0,0.79869556,0.7710943
94.0,0.0062560060363615,100.0,1000.0,0.8000274,0.77242565
95.0,0.0080911590244286,100.0,1000.0,0.80134916,0.77374554
96.0,0.0098663485552136,100.0,1000.0,0.80265903,0.77505493
97.0,0.0080383802234114,100.0,1000.0,0.8039589,0.77635384
98.0,0.0062307990654451,100.0,1000.0,0.80524826,0.77764225
99.0,0.0044504105188783,100.0,1000.0,0.80652666,0.7789202
100.0,0.0027201829073894,100.0,1000.0,0.80779505,0.7801876
101.0,0.0012024341248462,100.0,1000.0,0.80905294,0.78144455
102.0,0.0013374428065657,100.0,1000.0,0.8103008,0.7826915
103.0,0.0007870823807429,100.0,1000.0,0.8115392,0.7839284
104.0,0.0021919715731495,100.0,1000.0,0.812767,0.7851558
105.0,0.0038620839003416,100.0,1000.0,0.81398535,0.7863736
106.0,0.0053373851117443,100.0,1000.0,0.81519365,0.78758097
107.0,0.003657340565252,100.0,1000.0,0.8163929,0.7887788
108.0,0.0020149800067015,100.0,1000.0,0.81758213,0.789968
109.0,0.0006399521633741,100.0,1000.0,0.8187618,0.7911463
110.0,0.0015126115198156,100.0,1000.0,0.8199334,0.7923174
111.0,0.0030923595756594,100.0,1000.0,0.8210945,0.79347754
112.0,0.0047022928656857,100.0,1000.0,0.82224655,0.7946296
113.0,0.0063090898585466,100.0,1000.0,0.82339,0.7957716
114.0,0.0050117992776167,100.0,1000.0,0.8245244,0.7969055
115.0,0.0034275617786387,100.0,1000.0,0.8256507,0.7980304
116.0,0.0018684285546403,100.0,1000.0,0.82676744,0.7991471
117.0,0.0004785887147381,100.0,1000.0,0.8278756,0.80025434
118.0,0.0002538750150767,100.0,1000.0,0.8289752,0.80135345
119.0,0.0006649530316969,100.0,1000.0,0.8300667,0.8024435
120.0,0.0010305768878208,100.0,1000.0,0.8311491,0.80352545
121.0,0.0025118370041348,100.0,1000.0,0.8322234,0.8045993
122.0,0.004009594409644,100.0,1000.0,0.8332896,0.80566454
123.0,0.0026721062062522,100.0,1000.0,0.8343468,0.8067212
124.0,0.0011925264578924,100.0,1000.0,0.8353963,0.8077707
125.0,0.0003217796028422,100.0,1000.0,0.83643866,0.8088112
126.0,0.0017564019171156,100.0,1000.0,0.83747244,0.809845
127.0,0.0032043527134447,100.0,1000.0,0.8384986,0.8108702
128.0,0.0028721342896327,100.0,1000.0,0.83951664,0.81188726
129.0,0.0014489760431439,100.0,1000.0,0.8405266,0.8128977
130.0,0.0001794881817275,100.0,1000.0,0.84152937,0.81390095
131.0,0.00139816605789,100.0,1000.0,0.8425245,0.8148942
132.0,0.0027882997109842,100.0,1000.0,0.8435116,0.81588125
133.0,0.0041724995584091,100.0,1000.0,0.84449196,0.81686115
134.0,0.0055465544278827,100.0,1000.0,0.8454647,0.81783295
135.0,0.006910882865821,100.0,1000.0,0.8464303,0.8187976
136.0,0.0082646019684618,100.0,1000.0,0.8473878,0.8197551
137.0,0.0096093176047778,100.0,1000.0,0.8483391,0.8207059
138.0,0.0109432934587366,100.0,1000.0,0.8492832,0.8216486
139.0,0.0122665550475785,100.0,1000.0,0.85021925,0.82258415
140.0,0.0135810803776112,100.0,1000.0,0.8511491,0.8235135
141.0,0.0148848016112419,100.0,1000.0,0.8520708,0.8244357
142.0,0.0161798314633935,100.0,1000.0,0.8529873,0.82535076
143.0,0.0174643833810662,100.0,1000.0,0.85389566,0.82625914
144.0,0.0167325476598857,100.0,1000.0,0.8547983,0.82716036
145.0,0.0154672838771038,100.0,1000.0,0.8556938,0.8280554
146.0,0.0142119876049031,100.0,1000.0,0.85658216,0.8289437
147.0,0.0129662668692544,100.0,1000.0,0.85746384,0.8298254
148.0,0.0117301767402652,100.0,1000.0,0.8583398,0.83069944
149.0,0.0105036073837058,100.0,1000.0,0.8592081,0.83156824
150.0,0.0092861212262023,100.0,1000.0,0.8600712,0.8324299
151.0,0.0080794838090584,100.0,1000.0,0.8609266,0.83328485
152.0,0.0068808482595835,100.0,1000.0,0.8617768,0.83413506
153.0,0.0056941377019257,100.0,1000.0,0.8626199,0.8349776
154.0,0.004518915939911,100.0,1000.0,0.8634567,0.835814
155.0,0.0033571925922207,100.0,1000.0,0.86428785,0.83664465
156.0,0.0022185193905148,100.0,1000.0,0.8651123,0.8374691
157.0,0.0011443115800956,100.0,1000.0,0.86593056,0.8382864
158.0,0.000607958740374,100.0,1000.0,0.86674356,0.83909845
159.0,0.001431492785294,100.0,1000.0,0.8675494,0.83990526
160.0,0.0025068416746682,100.0,1000.0,0.8683505,0.84070444
161.0,0.0036085121453204,100.0,1000.0,0.8691449,0.8414984
162.0,0.0031855899558795,100.0,1000.0,0.8699331,0.8422866
163.0,0.0021221545429064,100.0,1000.0,0.8707156,0.84306955
164.0,0.0011499323843539,100.0,1000.0,0.87149334,0.84384537
165.0,0.0007441784868172,100.0,1000.0,0.8722639,0.8446164
166.0,0.0014629400829412,100.0,1000.0,0.87302923,0.84538126
167.0,0.0024556033851457,100.0,1000.0,0.87378883,0.8461404
168.0,0.0034892117062446,100.0,1000.0,0.87454367,0.8468938
169.0,0.0045294847845831,100.0,1000.0,0.8752918,0.84764147
170.0,0.0055690993677911,100.0,1000.0,0.87603426,0.8483844
171.0,0.0066039441755793,100.0,1000.0,0.87677145,0.8491211
172.0,0.0076337800081519,100.0,1000.0,0.8775034,0.84985304
173.0,0.0086557659398958,100.0,1000.0,0.87822914,0.8505783
174.0,0.0096732576130863,100.0,1000.0,0.8789511,0.85129976
175.0,0.0106815120265519,100.0,1000.0,0.8796663,0.85201406
176.0,0.0108473905736979,100.0,1000.0,0.8803768,0.8527236
177.0,0.009857533689515,100.0,1000.0,0.8810816,0.85342884
178.0,0.0088775406166491,100.0,1000.0,0.8817811,0.8541274
179.0,0.0079065321174601,100.0,1000.0,0.8824749,0.85482216
180.0,0.0069459243887426,100.0,1000.0,0.8831644,0.85551023
181.0,0.0059957357637072,100.0,1000.0,0.88384914,0.8561945
182.0,0.0050605721771878,100.0,1000.0,0.8845277,0.85687304
183.0,0.0041433341747901,100.0,1000.0,0.88520145,0.8575463
184.0,0.0032532438647918,100.0,1000.0,0.88587,0.8582144
185.0,0.0024113850527143,100.0,1000.0,0.88653374,0.85887766
186.0,0.0016808389076903,100.0,1000.0,0.8871918,0.8595357
187.0,0.0012529192726977,100.0,1000.0,0.8878455,0.86018896
188.0,0.0014189402144784,100.0,1000.0,0.888494,0.86083746
189.0,0.002028199169618,100.0,1000.0,0.88913774,0.86148024
190.0,0.002799525346888,100.0,1000.0,0.8897767,0.8621187
191.0,0.0036263236945797,100.0,1000.0,0.8904109,0.8627529
192.0,0.0044724230813345,100.0,1000.0,0.8910394,0.8633814
193.0,0.005326076137608,100.0,1000.0,0.89166355,0.8640051
194.0,0.0052898539650661,100.0,1000.0,0.89228344,0.8646245
195.0,0.0044613425642049,100.0,1000.0,0.8928981,0.86523914
196.0,0.0036581941118953,100.0,1000.0,0.89350796,0.86584854
197.0,0.0028944702738513,100.0,1000.0,0.89411354,0.86645365
198.0,0.0022048873037261,100.0,1000.0,0.89471436,0.8670535
199.0,0.0016728564962634,100.0,1000.0,0.8953104,0.86764956
0.0,0.0043782805157358,100.0,0.1,0.0071792603,0.00084495544
1.0,0.0003407681270943,100.0,0.1,0.0018091202,0.0012645721
2.0,0.0007386512828162,100.0,0.1,0.0076293945,0.006336212
3.0,0.0027210921440773,100.0,0.1,0.04068756,0.035920143
4.0,0.0184138997271542,100.0,0.1,0.22599411,0.20558739
5.0,0.0340017289975389,100.0,0.1,1.0189686,0.9410677
6.0,0.0548579073042704,100.0,0.1,2.2403202,2.069972
7.0,0.0225324977349684,100.0,0.1,2.7580748,2.530902
8.0,0.0089408975794722,100.0,0.1,2.9147997,2.6615438
9.0,0.0020186232044026,100.0,0.1,2.9679337,2.7027178
10.0,0.0046185783647046,100.0,0.1,2.9888344,2.7181435
11.0,0.0070796874431363,100.0,0.1,2.9970741,2.7238197
12.0,0.0025422534213662,100.0,0.1,3.0008602,2.7263498
13.0,0.0003864644126303,100.0,0.1,3.0028515,2.7276716
14.0,0.0013048232945887,100.0,0.1,3.0039997,2.7284346
15.0,0.0021463959207134,100.0,0.1,3.0047178,2.7289124
16.0,0.002705805688559,100.0,0.1,3.005188,2.729228
17.0,0.0030891459552791,100.0,0.1,3.0055075,2.7294464
18.0,0.0033510552686475,100.0,0.1,3.005724,2.729598
19.0,0.0035328762456723,100.0,0.1,3.0058727,2.7297058
20.0,0.0036598092016717,100.0,0.1,3.0059748,2.729784
21.0,0.0037507239402568,100.0,0.1,3.0060472,2.7298412
22.0,0.0038160652144649,100.0,0.1,3.0060987,2.7298832
23.0,0.0038634967120271,100.0,0.1,3.006135,2.7299156
24.0,0.0038997979612803,100.0,0.1,3.0061617,2.7299423
25.0,0.0039303250034058,100.0,0.1,3.0061855,2.7299623
26.0,0.0039546067724366,100.0,0.1,3.0062037,2.7299795
27.0,0.003976370802655,100.0,0.1,3.006219,2.7299967
28.0,0.0039966349613705,100.0,0.1,3.0062342,2.730011
29.0,0.0040161222328325,100.0,0.1,3.0062485,2.7300253
30.0,0.004034253260368,100.0,0.1,3.0062618,2.7300386
31.0,0.0040510918715211,100.0,0.1,3.0062752,2.7300491
32.0,0.0040696548281125,100.0,0.1,3.0062895,2.7300615
33.0,0.0040861249418724,100.0,0.1,3.0063019,2.730073
34.0,0.0041021017679748,100.0,0.1,3.0063143,2.7300835
35.0,0.0041202264092584,100.0,0.1,3.0063286,2.730095
36.0,0.0041375227958296,100.0,0.1,3.006342,2.7301064
37.0,0.004154734999927,100.0,0.1,3.0063553,2.7301178
38.0,0.0041700532204001,100.0,0.1,3.0063686,2.7301254
39.0,0.0041865381715187,100.0,0.1,3.006381,2.7301369
40.0,0.0042015763886521,100.0,0.1,3.0063934,2.7301455
41.0,0.0042184312146097,100.0,0.1,3.0064068,2.730156
42.0,0.0042325547586972,100.0,0.1,3.0064182,2.7301645
43.0,0.0042459000434196,100.0,0.1,3.0064287,2.730173
44.0,0.0042578930344498,100.0,0.1,3.0064392,2.7301788
45.0,0.0042691942172888,100.0,0.1,3.0064478,2.7301865
46.0,0.0042790796762321,100.0,0.1,3.0064554,2.7301931
47.0,0.0042881124207861,100.0,0.1,3.006463,2.730198
48.0,0.004297220716262,100.0,0.1,3.0064697,2.7302046
49.0,0.0043050133457419,100.0,0.1,3.0064754,2.7302103
50.0,0.0043126652021087,100.0,0.1,3.0064821,2.730214
51.0,0.00431804782235,100.0,0.1,3.006486,2.730218
52.0,0.0043235183748713,100.0,0.1,3.0064907,2.7302208
53.0,0.0043279368117744,100.0,0.1,3.0064936,2.7302246
54.0,0.00433509943637,100.0,0.1,3.0065002,2.7302275
55.0,0.0043407491186959,100.0,0.1,3.006504,2.7302322
56.0,0.0043452552455717,100.0,0.1,3.006507,2.730236
57.0,0.0043512804671656,100.0,0.1,3.0065117,2.7302399
58.0,0.0043524676784913,100.0,0.1,3.0065136,2.730239
59.0,0.0043564784049085,100.0,0.1,3.0065155,2.7302437
60.0,0.0043615813512172,100.0,0.1,3.0065203,2.7302456
61.0,0.0043659161883043,100.0,0.1,3.0065231,2.7302494
62.0,0.0043671024228511,100.0,0.1,3.006525,2.7302485
63.0,0.0043711052747557,100.0,0.1,3.006528,2.7302513
64.0,0.0043731639105633,100.0,0.1,3.0065298,2.7302523
65.0,0.0043762173989242,100.0,0.1,3.0065317,2.7302551
66.0,0.0043785452063037,100.0,0.1,3.0065327,2.730258
67.0,0.0043806901029574,100.0,0.1,3.0065346,2.730259
68.0,0.0043836117063769,100.0,0.1,3.0065374,2.73026
69.0,0.0043845212522893,100.0,0.1,3.0065374,2.7302618
70.0,0.0043875290215296,100.0,0.1,3.0065403,2.7302628
71.0,0.0043893522311812,100.0,0.1,3.0065413,2.7302647
72.0,0.0043884894691561,100.0,0.1,3.0065403,2.7302647
73.0,0.0043889446317581,100.0,0.1,3.0065403,2.7302656
74.0,0.0043905837594513,100.0,0.1,3.0065422,2.7302656
75.0,0.0043919521517912,100.0,0.1,3.0065432,2.7302666
76.0,0.0043914465426826,100.0,0.1,3.0065432,2.7302656
77.0,0.0043919521517912,100.0,0.1,3.0065432,2.7302666
78.0,0.0043930974624012,100.0,0.1,3.006544,2.7302675
79.0,0.0043920507808166,100.0,0.1,3.0065422,2.7302685
80.0,0.0043936033139713,100.0,0.1,3.006544,2.7302685
81.0,0.0043910894679045,100.0,0.1,3.0065422,2.7302666
82.0,0.0043929132759198,100.0,0.1,3.0065432,2.7302685
83.0,0.0043929132759198,100.0,0.1,3.0065432,2.7302685
84.0,0.0043925063529853,100.0,0.1,3.0065422,2.7302694
85.0,0.0043925063529853,100.0,0.1,3.0065422,2.7302694
86.0,0.0043912745850873,100.0,0.1,3.0065413,2.7302685
87.0,0.0043904122008249,100.0,0.1,3.0065403,2.7302685
88.0,0.0043895498749493,100.0,0.1,3.0065393,2.7302685
89.0,0.0043882674233288,100.0,0.1,3.0065384,2.7302675
90.0,0.004388773831611,100.0,0.1,3.0065384,2.7302685
91.0,0.0043871356734109,100.0,0.1,3.0065365,2.7302685
92.0,0.0043871356734109,100.0,0.1,3.0065365,2.7302685
93.0,0.0043853109903746,100.0,0.1,3.0065355,2.7302666
94.0,0.0043849909398322,100.0,0.1,3.0065346,2.7302675
95.0,0.0043831662309108,100.0,0.1,3.0065336,2.7302656
96.0,0.0043828968815781,100.0,0.1,3.0065327,2.7302666
97.0,0.0043823902277367,100.0,0.1,3.0065327,2.7302656
98.0,0.0043802961407077,100.0,0.1,3.0065308,2.7302647
99.0,0.0043791142930876,100.0,0.1,3.0065289,2.7302656
100.0,0.0043769194973648,100.0,0.1,3.006528,2.7302628
101.0,0.0043765133882665,100.0,0.1,3.006527,2.7302637
102.0,0.0043755507460829,100.0,0.1,3.006527,2.7302618
103.0,0.0043747893961546,100.0,0.1,3.006525,2.7302637
104.0,0.0043733197674298,100.0,0.1,3.006525,2.7302608
105.0,0.004372188439038,100.0,0.1,3.0065231,2.7302618
106.0,0.0043709057620177,100.0,0.1,3.0065222,2.7302608
107.0,0.0043696382617841,100.0,0.1,3.0065212,2.73026
108.0,0.0043674935379856,100.0,0.1,3.0065193,2.730259
109.0,0.0043674935379856,100.0,0.1,3.0065193,2.730259
110.0,0.0043637110080439,100.0,0.1,3.0065155,2.730258
111.0,0.0043633562700777,100.0,0.1,3.0065145,2.730259
112.0,0.0043610593805674,100.0,0.1,3.0065136,2.730256
113.0,0.0043601973730961,100.0,0.1,3.0065126,2.730256
114.0,0.0043581033678069,100.0,0.1,3.0065107,2.7302551
115.0,0.0043577840658524,100.0,0.1,3.0065098,2.730256
116.0,0.004354726628688,100.0,0.1,3.0065079,2.7302532
117.0,0.004354726628688,100.0,0.1,3.0065079,2.7302532
118.0,0.0043539508691497,100.0,0.1,3.006507,2.7302532
119.0,0.0043512637001076,100.0,0.1,3.006505,2.7302513
120.0,0.0043500470086298,100.0,0.1,3.006503,2.7302523
121.0,0.0043479885224821,100.0,0.1,3.0065012,2.7302513
122.0,0.0043461630453795,100.0,0.1,3.0065002,2.7302494
123.0,0.0043457067569358,100.0,0.1,3.0065002,2.7302485
124.0,0.0043432933920614,100.0,0.1,3.0064974,2.7302485
125.0,0.0043419243814989,100.0,0.1,3.0064964,2.7302475
126.0,0.0043406415918198,100.0,0.1,3.0064955,2.7302465
127.0,0.0043401853242564,100.0,0.1,3.0064955,2.7302456
128.0,0.0043385476072958,100.0,0.1,3.0064936,2.7302456
129.0,0.0043373667163842,100.0,0.1,3.0064917,2.7302465
130.0,0.0043369101042854,100.0,0.1,3.0064917,2.7302456
131.0,0.0043347654398075,100.0,0.1,3.0064898,2.7302446
132.0,0.0043343089481951,100.0,0.1,3.0064898,2.7302437
133.0,0.0043305268519872,100.0,0.1,3.006486,2.7302427
134.0,0.0043313886230935,100.0,0.1,3.006487,2.7302427
135.0,0.004329563200792,100.0,0.1,3.006486,2.7302408
136.0,0.0043273830212888,100.0,0.1,3.006484,2.7302399
137.0,0.004327839453201,100.0,0.1,3.006484,2.7302408
138.0,0.0043265211457305,100.0,0.1,3.006483,2.7302399
139.0,0.0043267096148168,100.0,0.1,3.0064821,2.7302418
140.0,0.0043228760030009,100.0,0.1,3.0064793,2.730239
141.0,0.0043207313527709,100.0,0.1,3.0064774,2.730238
142.0,0.0043209996778601,100.0,0.1,3.0064783,2.730237
143.0,0.0043193622524568,100.0,0.1,3.0064764,2.730237
144.0,0.0043174859984367,100.0,0.1,3.0064754,2.730235
145.0,0.0043179931812222,100.0,0.1,3.0064754,2.730236
146.0,0.0043158485166393,100.0,0.1,3.0064735,2.730235
147.0,0.004315580408859,100.0,0.1,3.0064726,2.730236
148.0,0.0043125224256034,100.0,0.1,3.0064707,2.7302332
149.0,0.0043116606641581,100.0,0.1,3.0064697,2.7302332
150.0,0.0043129790320705,100.0,0.1,3.0064707,2.7302341
151.0,0.0043095160109166,100.0,0.1,3.0064678,2.7302322
152.0,0.0043108851299024,100.0,0.1,3.0064688,2.7302332
153.0,0.0043095160109166,100.0,0.1,3.0064678,2.7302322
154.0,0.0043070009453155,100.0,0.1,3.006466,2.7302303
155.0,0.0043075082715337,100.0,0.1,3.006466,2.7302313
156.0,0.0043070009453155,100.0,0.1,3.006466,2.7302303
157.0,0.0043044157997918,100.0,0.1,3.006463,2.7302303
158.0,0.0043039590794698,100.0,0.1,3.006463,2.7302294
159.0,0.0043018144291972,100.0,0.1,3.0064611,2.7302284
160.0,0.0043018144291972,100.0,0.1,3.0064611,2.7302284
161.0,0.0043018144291972,100.0,0.1,3.0064611,2.7302284
162.0,0.0043005822377749,100.0,0.1,3.0064602,2.7302275
163.0,0.0042989450352087,100.0,0.1,3.0064583,2.7302275
164.0,0.0042992131639407,100.0,0.1,3.0064592,2.7302265
165.0,0.0042973080489565,100.0,0.1,3.0064564,2.7302275
166.0,0.0042985403833175,100.0,0.1,3.0064573,2.7302284
167.0,0.0042963436689233,100.0,0.1,3.0064564,2.7302256
168.0,0.0042959388162266,100.0,0.1,3.0064554,2.7302265
169.0,0.0042941990204223,100.0,0.1,3.0064545,2.7302246
170.0,0.0042951634396289,100.0,0.1,3.0064545,2.7302265
171.0,0.0042938449674967,100.0,0.1,3.0064535,2.7302256
172.0,0.0042907359979689,100.0,0.1,3.0064516,2.7302227
173.0,0.0042915977435854,100.0,0.1,3.0064526,2.7302227
174.0,0.0042915977435854,100.0,0.1,3.0064526,2.7302227
175.0,0.004291700354218,100.0,0.1,3.0064516,2.7302246
176.0,0.0042904680480119,100.0,0.1,3.0064507,2.7302237
177.0,0.0042899604782129,100.0,0.1,3.0064507,2.7302227
178.0,0.0042885913479559,100.0,0.1,3.0064497,2.7302217
179.0,0.0042877296744638,100.0,0.1,3.0064487,2.7302217
180.0,0.0042882372751122,100.0,0.1,3.0064487,2.7302227
181.0,0.0042869542196813,100.0,0.1,3.0064478,2.7302217
182.0,0.0042860926603561,100.0,0.1,3.0064468,2.7302217
183.0,0.0042851283279535,100.0,0.1,3.0064468,2.7302198
184.0,0.0042849465157253,100.0,0.1,3.006446,2.7302208
185.0,0.0042851283279535,100.0,0.1,3.0064468,2.7302198
186.0,0.0042849465157253,100.0,0.1,3.006446,2.7302208
187.0,0.0042849465157253,100.0,0.1,3.006446,2.7302208
188.0,0.0042827157387896,100.0,0.1,3.006444,2.7302198
189.0,0.0042827157387896,100.0,0.1,3.006444,2.7302198
190.0,0.0042818542140983,100.0,0.1,3.006443,2.7302198
191.0,0.0042818542140983,100.0,0.1,3.006443,2.7302198
192.0,0.0042805865099539,100.0,0.1,3.006442,2.730219
193.0,0.0042809927496209,100.0,0.1,3.006442,2.7302198
194.0,0.0042800788664246,100.0,0.1,3.006442,2.730218
195.0,0.0042801313453941,100.0,0.1,3.006441,2.7302198
196.0,0.0042792172782336,100.0,0.1,3.006441,2.730218
197.0,0.0042776665712818,100.0,0.1,3.0064392,2.730218
198.0,0.0042766512322487,100.0,0.1,3.0064392,2.730216
199.0,0.0042776665712818,100.0,0.1,3.0064392,2.730218
0.0,1.1222979477610553,100.0,10.0,5.298647,2.304762
1.0,0.049382491946401,100.0,10.0,3.0846004,2.7224665
2.0,0.0117286010845204,100.0,10.0,3.0339003,2.7385216
3.0,0.0098293677796711,100.0,10.0,2.9756346,2.7063122
4.0,0.0109136124333654,100.0,10.0,2.9554925,2.6944122
5.0,0.008284684131291,100.0,10.0,2.9530716,2.6933823
6.0,0.0118059603371309,100.0,10.0,2.9569674,2.6962814
7.0,0.005105161792943,100.0,10.0,2.9624872,2.7001429
8.0,0.0017598529651327,100.0,10.0,2.9679112,2.7038841
9.0,0.0074184040120064,100.0,10.0,2.9727097,2.7071743
10.0,0.0100014340145392,100.0,10.0,2.9767895,2.7099676
11.0,0.0058699776229824,100.0,10.0,2.9802098,2.712307
12.0,0.0024508554068559,100.0,10.0,2.9830685,2.71426
13.0,0.0007901241385218,100.0,10.0,2.9854622,2.7158976
14.0,0.0030241189043261,100.0,10.0,2.9874797,2.7172747
15.0,0.0050710246158063,100.0,10.0,2.9891891,2.7184439
16.0,0.0068286278301018,100.0,10.0,2.9906483,2.7194395
17.0,0.0083438416891284,100.0,10.0,2.9919033,2.7202969
18.0,0.0096570695506004,100.0,10.0,2.9929914,2.721037
19.0,0.0108039989982987,100.0,10.0,2.9939404,2.7216845
20.0,0.009861277163338,100.0,10.0,2.994773,2.7222538
21.0,0.0089702235726208,100.0,10.0,2.99551,2.7227554
22.0,0.0081785951832478,100.0,10.0,2.9961643,2.7232018
23.0,0.0074709067781773,100.0,10.0,2.996749,2.7236013
24.0,0.0068326430623187,100.0,10.0,2.9972763,2.7239618
25.0,0.0062575767614941,100.0,10.0,2.9977512,2.724287
26.0,0.0057332811730186,100.0,10.0,2.9981842,2.7245836
27.0,0.005255051817598,100.0,10.0,2.998579,2.7248545
28.0,0.0048158476218812,100.0,10.0,2.9989424,2.7251024
29.0,0.0044119801865152,100.0,10.0,2.9992752,2.7253323
