complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
3.981350464195529,3.742731600836272,33.836149590168624,6.677963503683143,0.3630523316206177,0.038629597628917,,0.0675152906967159,0.0390233287914269,135,1.0,0.006544009783402196,0.00016125213581607566,1.4095477386934674
3.981355300600706,3.742735375381926,33.83594552265748,6.677932305807344,0.3630531309046892,0.0386291510076161,,0.0669476080345373,0.0386969435635237,136,1.0,0.006550131516958415,0.000160908765314247,1.4095477386934674
3.9813600439065713,3.742739078582815,33.83574261274246,6.677901656956427,0.3630539151202469,0.0386287147110782,,0.066390865514051,0.0383745770711125,137,1.0,0.006556136171879586,0.0001605706905110969,1.4095477386934674
3.9813646964326015,3.742742712200915,33.83554085723066,6.677871544280491,0.3630546846378318,0.0386282884528805,,0.0658492461012333,0.0380561503409186,138,1.0,0.006562026655696676,0.00016023779497822307,1.4095477386934674
3.981369260412825,3.7427462779337386,33.835340252749326,6.6778419553793915,0.3630554398145391,0.0386278719579077,,0.0653139881867409,0.0377416018531039,139,1.0,0.006567805769096687,0.0001599099661280946,1.4095477386934674
3.9813737380001992,3.7427497774176097,33.83514079575434,6.677812878280321,0.3630561809946964,0.0386274649617603,,0.0647874950519676,0.0374309595115687,140,1.0,0.006573476211378526,0.0001595870950467562,1.4095477386934674
3.9813781312707377,3.742753212230756,33.83494248253841,6.677784301416686,0.3630569085105058,0.0386270672101971,,0.0642673047875619,0.0371240266628154,141,1.0,0.006579040585602469,0.00015926907632873784,1.4095477386934674
3.981382442227345,3.742756583896215,33.83474530923899,6.67775621360824,0.3630576226826455,0.0386266784586114,,0.0637534012163419,0.0368207428990399,142,1.0,0.0065845014033917145,0.00015895580789211569,1.4095477386934674
3.981386672803485,3.742759893884564,33.83454927184586,6.677728604042366,0.3630583238208369,0.038626298471537,,0.06324563792269,0.0365211031460861,143,1.0,0.006589861089498911,0.00015864719085091367,1.4095477386934674
3.9813908248665975,3.742763143616486,33.83435436620847,6.677701462256467,0.3630590122243797,0.0386259270221848,,0.062743637161161,0.0362249660204475,144,1.0,0.006595121986069773,0.0001583431293726973,1.4095477386934674
3.981394900221313,3.742766334465222,33.834160588043,6.677674778121356,0.3630596881826539,0.0386255638920052,,0.0622472618704328,0.0359322681217064,145,1.0,0.00660028635668009,0.00015804353050623705,1.4095477386934674
3.9813989006125023,3.7427694677588192,33.833967932939146,6.677648541825623,0.3630603519755951,0.0386252088702764,,0.0617567879410758,0.0356429478407406,146,1.0,0.006605356390118046,0.0001577483040983328,1.4095477386934674
3.981406683202046,3.742775566779761,33.83358597368172,6.677597375007872,0.363061644140651,0.0386245223461193,,0.0607936400275824,0.0350742022575909,148,1.0,0.0066152218480617616,0.00015717062119276033,1.4095477386934674
3.9814104686163017,3.7427785349561216,33.83339666013282,6.67757242632335,0.3630622730293075,0.0386241904580079,,0.060321763850674,0.0347946621110741,149,1.0,0.006620021307448732,0.00015688799719170164,1.4095477386934674
3.9814141855037946,3.742781450479077,33.83320845086676,6.677547889127708,0.3630628907864864,0.0386238659063122,,0.0598561527692895,0.034518269774149,150,1.0,0.006624734505603807,0.00015660941046157488,1.4095477386934674
3.981417835350408,3.742784314480744,33.83302134093417,6.677523754993311,0.363063497651113,0.0386235485140621,,0.0593958739239156,0.0342449716529526,151,1.0,0.00662936330715896,0.00015633478304066212,1.4095477386934674
3.981421419597158,3.742787128059271,33.83283532529489,6.677500015733467,0.3630640938549951,0.0386232381100987,,0.0589461980075245,0.0339747155856726,152,1.0,0.006633909520574704,0.0001560640391064889,1.4095477386934674
3.981424939642221,3.74278989228036,33.83265039882317,6.677476663392017,0.3630646796231384,0.038622934528803,,0.0585024720900594,0.0337074901621316,153,1.0,0.0066383749006702596,0.0001557971048891833,1.4095477386934674
3.981428396842821,3.742792608178677,33.83246655631265,6.677453690233511,0.3630652551740435,0.0386226376098381,,0.0580691733062577,0.0334432174935133,154,1.0,0.0066427611509767845,0.0001555339086024781,1.4095477386934674
3.981431792517048,3.742795276759237,33.832283792481135,6.677431088733909,0.3630658207199878,0.0386223471979076,,0.057649053620211,0.0331820535996987,155,1.0,0.0066470699260180914,0.000155274380346043,1.4095477386934674
3.981435127945531,3.742797898998644,33.83210210197518,6.677408851571796,0.3630663764672902,0.0386220631425266,,0.0572332718618325,0.0329250259673614,156,1.0,0.006651302833389296,0.00015501845205507522,1.4095477386934674
3.981438404373048,3.742800475846339,33.83192147937451,6.677386971620084,0.3630669226165632,0.0386217852978055,,0.0568250720282638,0.0326718286980565,157,1.0,0.0066554614357911285,0.00015476605739381003,1.4095477386934674
3.9814416230100313,3.742803008225705,33.831741919196304,6.677365441938153,0.3630674593629496,0.0386215135222462,,0.0564228769960722,0.0324216745030698,158,1.0,0.006659547252891041,0.00015451713171645343,1.4095477386934674
3.981444785034034,3.742805497035155,33.83156341589921,6.677344255764402,0.3630679868963473,0.0386212476785493,,0.0560317417208776,0.0321747378017132,159,1.0,0.006663561763150955,0.00015427161202244405,1.4095477386934674
3.981447891591028,3.742807943149163,33.8313859638873,6.6773234065092355,0.3630685054016221,0.0386209876334319,,0.0556464394126754,0.0319325867782344,160,1.0,0.006667506405476198,0.00015402943684366232,1.4095477386934674
3.981453942737815,3.742812710674773,33.83103419108488,6.677282693216551,0.3630695160433008,0.0386204844248622,,0.0548880065845811,0.0314619242257526,162,1.0,0.0066751916538631715,0.000153554881681627,1.4095477386934674
3.9814568894729927,3.742815033724032,33.83085985886276,6.677262816801528,0.3630700085260323,0.038620241013423,,0.0545143377334692,0.0312319743389382,163,1.0,0.006678934954058354,0.00015332238607840978,1.4095477386934674
3.981459785034202,3.742817317354838,33.83068655506938,6.677243252538414,0.3630704926736475,0.0386200029042894,,0.0541451063103858,0.0310043957246923,164,1.0,0.006682613777404734,0.00015309300368811156,1.4095477386934674
3.981462630427565,3.742819562335448,33.83051427388947,6.677223994604288,0.3630709686486639,0.0386197699818572,,0.0537794124459462,0.0307791529182661,165,1.0,0.006686229387525643,0.00015286668004540566,1.4095477386934674
3.981465426634376,3.7428217694152224,33.83034300947366,6.677205037313086,0.3630714366096256,0.0386195421336352,,0.0534171497603619,0.0305576684103308,166,1.0,0.006689783016905787,0.00015264336196536086,1.4095477386934674
3.981468174612047,3.742823939325385,33.83017275594138,6.6771863751107565,0.3630718967112487,0.0386193192501218,,0.0530585143008896,0.0303391852565715,167,1.0,0.006693275868096603,0.0001524229974590059,1.4095477386934674
3.981473529595336,3.742828170474761,33.82983525786632,6.677149914389148,0.3630727939370304,0.0386188879534647,,0.0523536916989842,0.0299104867770412,169,1.0,0.006700083902759554,0.00015199092713646015,1.4095477386934674
3.981476138403959,3.7428302330913503,33.82966800143156,6.6771321053814985,0.3630732313526945,0.0386186793352408,,0.0520076421647871,0.0297005347657851,170,1.0,0.0067034013511032475,0.00015177912308205241,1.4095477386934674
3.981478702590998,3.742832261294207,33.82950173210153,6.677114570477858,0.3630736614922754,0.0386184752713599,,0.0516647240229461,0.0294927063665066,171,1.0,0.006706662552909283,0.00015157007609213461,1.4095477386934674
3.981481223006684,3.7428342557329977,33.82933644388021,6.677097304719534,0.363074084493293,0.0386182756656273,,0.0513339833435901,0.0292868833943189,172,1.0,0.006709868576305377,0.00015136373969566036,1.4095477386934674
3.981483700481993,3.742836217042713,33.82917213075581,6.677080303255389,0.363074500490174,0.0386180804242197,,0.0510088412163165,0.0290854495052194,173,1.0,0.0067130204652557325,0.00015116006843480945,1.4095477386934674
3.981488529842927,3.742840042744513,33.82884640568511,6.677047074322579,0.3630753119943665,0.0386177026704353,,0.0503685547905115,0.0286969120095363,175,1.0,0.006719165899703799,0.00015076054426718116,1.4095477386934674
3.981490883299871,3.742841908337562,33.82868498165602,6.677030837659515,0.3630757077559537,0.0386175199815212,,0.0500529564897835,0.028505964823194,176,1.0,0.006722161419427927,0.00015056460516464653,1.4095477386934674
3.981493196960209,3.742843743204313,33.82852450856226,6.677014846895775,0.363076097022136,0.0386173413037073,,0.0497406636935696,0.0283167710051584,177,1.0,0.006725106754570665,0.00015037115876022244,1.4095477386934674
3.9814954715677047,3.7428455479133262,33.82836498034487,6.67699909766989,0.3630764799133055,0.0386171665538281,,0.0494318290320179,0.0281293136032604,178,1.0,0.006728002839674592,0.0001501801641552922,1.4095477386934674
3.981499906520586,3.742849069072415,33.8280487342865,6.676968306829805,0.3630772270395022,0.03861682851474,,0.048824580533257,0.0277595076645759,180,1.0,0.006733650899233636,0.0001498053709255398,1.4095477386934674
3.981502068276278,3.74285078660073,33.82789200431591,6.676953256929025,0.3630775915028671,0.0386166650685418,,0.0485253564298437,0.0275771170910263,181,1.0,0.006736404645851909,0.00014962149459829245,1.4095477386934674
3.981504193800646,3.742852476128471,33.82773619496577,6.676938431988123,0.363077950048038,0.0386165052361827,,0.0482286737594301,0.0273969068802254,182,1.0,0.006739112687891054,0.00014943991462693643,1.4095477386934674
3.9815062837629256,3.7428541381673543,33.82758130017523,6.6769238280675145,0.3630783027833898,0.038616348943486,,0.0479348035459787,0.02721984429316,183,1.0,0.006741775866342129,0.0001492605940810099,1.4095477386934674
3.981510359610434,3.7428573817738258,33.827274230052524,6.6768952679142135,0.3630789912471995,0.038616046688479,,0.0473557747826127,0.0268735742534022,185,1.0,0.006746970911465398,0.00014890858708989005,1.4095477386934674
3.981512346767529,3.742858964314044,33.827122042625724,6.676881304181619,0.3630793271816515,0.0386159005857731,,0.0470703757499168,0.0267044577419737,186,1.0,0.00674950437651094,0.00014873583033573625,1.4095477386934674
3.9815143009069818,3.742860521311231,33.82697074557191,6.676867546465623,0.3630796577183872,0.0386157577418457,,0.0467901426466327,0.0265387566476592,187,1.0,0.006751996175622725,0.00014856519233364077,1.4095477386934674
3.9815181125401953,3.742863560517636,33.826670798490525,6.676840634863407,0.3630803029886442,0.0386154815657376,,0.0462375797714165,0.0262172905037535,189,1.0,0.0067568578014319215,0.00014823013925940488,1.4095477386934674
3.981519971208217,3.742865043624997,33.826522136444645,6.676827474035377,0.3630806179123863,0.0386153481047305,,0.045964711931273,0.0260596305954377,190,1.0,0.0067592291039549595,0.00014806565912244343,1.4095477386934674
3.981521799207719,3.7428665029860912,33.82637434073737,6.676814505337005,0.3630809278189505,0.0386152176447718,,0.0456961687281636,0.0259035211578315,191,1.0,0.006761561692961133,0.00014790316755024268,1.4095477386934674
3.981525365426881,3.7428693521720007,33.8260813244489,6.676789131150613,0.3630815329411283,0.0386149654847865,,0.0451673103191553,0.0255953754926046,193,1.0,0.006766113527858868,0.0001475840266081218,1.4095477386934674
3.9815271047329066,3.742870742827874,33.82593609196141,6.676776719225771,0.3630818283327464,0.0386148436662554,,0.0449063042302975,0.0254432309486823,194,1.0,0.00676833413921257,0.00014742731689924978,1.4095477386934674
3.981528815543657,3.742872111399956,33.82579170200173,6.676764486554106,0.3630821190592783,0.0386147246116978,,0.0446474573190203,0.0252924366469426,195,1.0,0.006770518768601006,0.00014727247508164546,1.4095477386934674
3.9815321537409183,3.742874783870006,33.82550542604244,6.676740546737505,0.3630826868511071,0.038614494570449,,0.0441378784424786,0.0249945332729675,197,1.0,0.006774782672831651,0.00014696828045112118,1.4095477386934674
3.98153378213418,3.7428760885382175,33.82536352827841,6.676728833615136,0.3630829640795223,0.038614383474522,,0.0438896907554531,0.0248473985533148,198,1.0,0.0067768632131403935,0.00014681887163003576,1.4095477386934674
3.981535384046099,3.742877372663491,33.825222449514946,6.676717287788614,0.3630832369691593,0.0386142749240415,,0.0436445879670612,0.0247014590045783,199,1.0,0.006778910302978009,0.0001466712186268617,1.4095477386934674
3.9815369599569816,3.74287863661333,33.825082183920564,6.676705906402719,0.3630835055978427,0.0386141688670575,,0.0434020733222868,0.0245567011929584,200,1.0,0.0067809245461037315,0.00014652529469034415,1.4095477386934674
